"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"dre03010","Ribosome",104,-0.689852009222942,-4.63621917599947,1e-10,7.85e-09,5.84210526315789e-09,2647,"tags=99%, list=31%, signal=69%","415168/327089/567309/336712/192297/336641/415159/337148/336713/445038/394035/100000341/336568/777746/192301/394122/336702/436829/393725/100536515/393723/336662/449547/406387/337007/567819/797002/554098/322571/553711/336726/393788/415169/445028/192299/393686/100000836/337810/432383/768305/337010/557397/100093703/415229/100034614/795846/436759/751730/768187/114420/378961/406489/406485/572170/445053/553771/503593/560828/30722/558080/553709/323305/550455/571210/415196/555760/541330/336710/556272/568235/393738/337240/406565/735250/447945/550252/394027/100007768/550391/58101/337090/562703/565937/553805/336727/751640/751681/406686/393818/445321/445150/553284/393277/557789/445041/436791/445221/447873/556778/791211/503880/558658/553580"
"dre03008","Ribosome biogenesis in eukaryotes",37,-0.672278427664203,-3.37293019679573,1e-10,7.85e-09,5.84210526315789e-09,1926,"tags=95%, list=23%, signal=73%","334446/100004610/553787/415238/445391/751738/321058/436813/556379/393617/436798/325106/445388/323426/394196/321114/406268/492761/767797/550241/613144/494152/541444/393237/436992/406571/334050/323464/393291/100003787/550264/334362/321897/317637/557254"
"dre00190","Oxidative phosphorylation",55,-0.526398478233243,-2.95018572453439,2.23537354636498e-09,1.16984548926434e-07,8.70619170689518e-08,2596,"tags=75%, list=31%, signal=52%","335751/554101/326975/767750/556538/359840/393478/554154/406599/566723/402883/550451/393781/541328/554103/335191/449787/447914/326977/553384/559659/394181/324307/100005158/100537318/436768/100333064/321724/81541/450017/436930/553755/406301/336957/554135/325402/394110/436799/415158/195824/337583"
"dre00970","Aminoacyl-tRNA biosynthesis",27,-0.64072646195979,-2.93294103703278,4.82949591491951e-08,1.89557714660591e-06,1.41072117514754e-06,1959,"tags=81%, list=23%, signal=63%","324025/327329/561673/393123/556680/100126021/751732/393589/692329/114427/368235/100330276/368284/394154/337070/556702/394188/566565/503745/568332/445405/337230"
"dre04814","Motor proteins",118,0.357950140152547,2.17947017847202,1.86704522291457e-06,5.86252199995175e-05,4.36298988933721e-05,1409,"tags=33%, list=17%, signal=28%","100317899/561639/100334351/799461/569992/101884977/555705/570113/553436/100332402/100333131/553797/266676/553438/565740/556023/565913/569394/557863/100148193/100535326/445048/565563/567632/561489/561525/447884/447906/555454/100149555/406681/100001191/447926/565345/573122/563752/767746/334108/562188"
"dre04141","Protein processing in endoplasmic reticulum",96,-0.334380971275769,-2.19504618244339,1.90091692965478e-05,0.000497406596593,0.000370178559985404,1708,"tags=43%, list=20%, signal=34%","378851/100000479/553288/327133/562839/557960/559775/554960/568308/402801/558108/170784/100000526/368488/393239/326701/553627/751643/30248/406408/322073/368331/58081/406289/562720/325561/378848/266797/386590/324944/556410/335444/566527/192298/266757/554998/373100/394028/553448/406757/83414"
"dre00280","Valine, leucine and isoleucine degradation",29,-0.501838262631324,-2.34850190116281,5.38896123229464e-05,0.00120866701924323,0.000899510822232639,1689,"tags=59%, list=20%, signal=47%","445182/793834/798364/405861/336606/541388/394135/323653/394190/437019/450078/777632/368775/445121/406283/406325/445290"
"dre03020","RNA polymerase",17,-0.610540301268444,-2.35577613039892,9.72647001598481e-05,0.00190881974063702,0.00142057654180831,2168,"tags=82%, list=26%, signal=61%","100003720/393257/553733/100000978/541428/550263/393201/334669/572258/325603/436749/402856/393538/436826"
"dre03060","Protein export",12,-0.696309377964337,-2.36806753781125,0.000119742918969805,0.00208884869758437,0.00155455719364308,2032,"tags=92%, list=24%, signal=70%","791986/394071/562963/404632/606666/335756/378848/541342/619260/192298/327335"
"dre04144","Endocytosis",150,0.275493651900163,1.76768686098835,0.00043267205901598,0.00679295132655089,0.00505543142639724,3191,"tags=54%, list=38%, signal=34%","557996/393152/565563/245701/569240/562949/569403/323203/100331274/406414/560542/557199/445397/777738/406704/406837/767670/492549/393562/567272/619412/554561/58092/573631/566120/798876/568935/793882/406820/393351/792928/334632/334108/100334572/393945/794862/100005449/568800/568170/567190/394001/327026/336426/393902/792229/555340/571453/492497/100005765/117507/561653/100148154/563511/336368/100334729/566086/100333543/560446/571897/798901/555737/406621/561288/553656/30637/368822/100006041/796345/447839/100329879/394098/556132/321938/436688/378838/101882925/337737/571626/565383/569096/558153"
