"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"dre04110","Cell cycle",71,0.519393420644356,3.16449343268975,1e-10,8.76534854259965e-09,6.60010877583377e-09,2062,"tags=72%, list=30%, signal=51%","30450/564533/117604/406685/566753/322060/30637/415165/323055/406353/431763/565969/794669/57925/58025/791894/317763/568795/791138/80973/797406/563708/404206/100307086/550434/100307076/550585/767751/327226/393223/406610/323299/393716/323883/373878/445386/30678/568846/799015/445392/280649/550576/406740/368316/570900/492353/562014/402908/406582/324475/100141368"
"dre04080","Neuroactive ligand-receptor interaction",174,-0.289733706692803,-2.93809727279858,1.27961292592696e-10,8.76534854259965e-09,6.60010877583377e-09,3941,"tags=85%, list=58%, signal=37%","352922/368461/565838/566633/100037375/564017/569147/100007598/321046/100001530/550584/100073342/414850/541314/360139/561406/100001586/100535309/393608/794649/266752/566514/503772/100000981/571422/568807/560268/557276/557194/336252/100536970/561989/100003922/562469/503564/100537531/100149598/555939/100333578/394199/798498/100537567/353180/565256/564461/564832/101886606/449010/100002627/555747/447932/30281/101885196/404209/114550/266751/30661/192124/798390/735302/571773/407651/566497/100137117/562973/445508/30607/393704/565774/567057/373873/100007926/567956/100334247/555634/353151/571591/566118/368475/799124/561195/569662/792884/100002125/792634/569038/556507/654782/30676/110438919/100001828/368228/561906/560100/568126/373879/407735/100001636/100331377/30667/30714/170457/402920/558427/565237/100008558/449808/368416/550520/100003503/567940/282554/492350/100038769/266750/30713/561540/558708/83412/555576/100537117/768183/30629/407657/100333455/798001/503565/30650/556202/102216338/100538116/568984/64617/100004589/445193/387298/565450/557259/567241/792371/570493/100005675/794698/561701/195820/798791/100001424/565781"
"dre04060","Cytokine-cytokine receptor interaction",86,-0.391848001489114,-3.12436329013694,2.5038824846746e-10,1.1434396680014e-08,8.6098415262495e-09,3915,"tags=93%, list=57%, signal=40%","100003167/100004988/407649/100004455/404605/556728/571368/735295/564338/445381/559725/791973/654692/100538314/100144562/101883597/369194/795469/799352/100000764/567542/563003/562247/64274/797527/30632/30739/30612/407651/100334210/796604/793920/798119/553366/369195/100134935/100331351/654826/560446/751109/30275/101886252/561050/566470/777717/564874/30457/30072/553960/100535903/445373/436866/799982/559723/30742/798441/406247/100134973/114447/100037357/100135755/368326/100134971/338101/394026/101883301/565958/140619/796370/100270764/100534674/768248/567241/493624/799475/100001424/572204/795788/406471/100134976"
"dre04120","Ubiquitin mediated proteolysis",61,0.521979906840148,3.09586166848741,4.11586844339089e-10,1.40968494186138e-08,1.06146080908502e-08,2185,"tags=77%, list=32%, signal=53%","30450/406335/335444/415162/445100/492364/30637/406672/323951/393934/550134/368425/324237/406353/406260/406794/568795/321695/560313/100037384/436873/563708/565498/556864/566441/393223/437020/406606/572370/393716/323883/324015/114445/550576/334133/192341/558479/393313/550464/562014/321875/324243/557513/393933/406255/692325/336598"
"dre03015","mRNA surveillance pathway",35,0.608208902369588,3.05475939296411,2.18901120912053e-09,5.99789071299025e-08,4.51627575776446e-08,1419,"tags=74%, list=21%, signal=59%","393701/403025/192339/406685/606498/324238/562801/432372/436657/553261/445408/406783/327020/566032/563448/550585/404041/100003223/569006/406326/327625/393693/406610/394111/394058/373878"
"dre03013","Nucleocytoplasmic transport",34,0.608982326310874,3.03144889034431,2.72050296361391e-09,6.21181510025175e-08,4.67735597252917e-08,1957,"tags=85%, list=29%, signal=61%","322969/767677/562350/403025/192339/406852/570700/798071/393635/553305/558395/406491/100319138/445408/406783/327214/327020/563448/436607/569006/393693/445027/777756/333980/114445/100005536/100317326/556400/192325"
"dre03082","ATP-dependent chromatin remodeling",34,0.568819961681936,2.8315249345449,8.02294578498591e-08,1.57020510363296e-06,1.18232885252424e-06,2275,"tags=85%, list=33%, signal=57%","322248/405852/334173/565366/561095/393709/437025/406675/799918/282615/317678/494160/393225/337105/327618/564825/403077/324479/566352/100003763/393774/317679/57935/406557/192313/566768/321726/436877/108191561"
"dre04082","Neuroactive ligand signaling",122,-0.289095671308954,-2.66009603032644,4.04987322728489e-07,6.93540790172538e-06,5.22220495097262e-06,3943,"tags=86%, list=58%, signal=37%","100005589/394082/565838/566633/559347/564017/414850/360139/368923/571825/266752/566514/100000981/571422/557194/336252/100536970/100003922/563467/100149756/503564/100537531/100149598/394199/798498/565256/564461/564832/555747/266751/101883928/192124/735302/492490/393704/567057/373873/100007926/562813/494490/555634/566118/368475/799124/569662/100002125/792634/406483/100150472/568985/30676/110438919/798575/436908/100001828/368228/561906/560100/568126/373879/569376/407735/100001636/100331377/368416/393719/550520/100003503/664770/282554/100038769/266750/561540/558708/83412/555576/768183/692318/100148976/557026/559270/798001/100463517/503565/570108/393953/556202/100538116/568984/436710/327650/100333702/445193/565450/100333967/553304/557259/792371/570493/100005675/561701/570652/798791/497384/393946"
"dre04020","Calcium signaling pathway",138,-0.260914958275059,-2.50012049888107,1.42305833725836e-06,2.16621102449328e-05,1.63110780176981e-05,3410,"tags=72%, list=50%, signal=37%","100537531/100149598/555939/394199/798498/368245/368717/564832/327067/100002627/794574/568512/114550/58082/798657/550554/735302/557499/100137117/554230/352940/386635/335654/563904/797199/100000160/571591/566118/560561/368475/555443/100002125/564770/792634/568671/30121/569038/561747/767790/569836/110438919/570240/560100/561350/568126/373879/569376/100001636/793359/402920/798565/562059/393802/544664/259260/114447/394123/493781/555576/30512/100148976/561682/557026/100333455/100038781/114410/436815/393733/100149388/570108/565669/60658/378478/245950/393953/559529/58129/562289/100535718/406529/796490/386856/777614/100333702/387298/445232/100134855/100333967/557259/568315/570493/100150664/100005675/100126126/561701/562585/562064/497384/558525/65090"
"dre04141","Protein processing in endoplasmic reticulum",63,0.420209839666979,2.50244783291149,4.45468489735047e-06,6.10291830937015e-05,4.59535915726681e-05,2246,"tags=65%, list=33%, signal=44%","327133/335444/327447/334658/798071/767700/334633/550581/550411/559811/393934/553324/324855/553582/406794/393536/324164/100332314/100037384/406310/386709/327268/394079/554177/406753/567021/393716/556237/323883/324015/553407/436911/556580/334133/550464/100006207/324243/797907/327197/570101/436724"
