"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0070647","protein modification by small protein conjugation or removal",35,-0.546037910461978,-2.70064820449797,9.14344880039916e-07,0.000591363338887057,0.000478836711649439,648,"tags=83%, list=36%, signal=54%","fbxw10/g4631/fbxl22/arih1/g7993/ube2wb/uchl1/cops5/rnf121/marchf8/fbxo25/ube2s/g3880/LOC119031595/med18/nae1/g2455/foxo4/med31/skp1/cops4/fbxo9/cdc23/josd2/ube2b/rnf14/itcha/dcun1d3/cdc34a"
"GO:0032446","protein modification by small protein conjugation",26,-0.586168880555415,-2.64205890100704,1.50000606567284e-06,0.000591363338887057,0.000478836711649439,648,"tags=88%, list=36%, signal=58%","fbxw10/g4631/fbxl22/arih1/ube2wb/rnf121/marchf8/fbxo25/ube2s/g3880/LOC119031595/med18/nae1/g2455/med31/skp1/fbxo9/cdc23/ube2b/rnf14/itcha/dcun1d3/cdc34a"
"GO:0016567","protein ubiquitination",23,-0.597984657162324,-2.60255502125166,1.71065318266013e-06,0.000591363338887057,0.000478836711649439,648,"tags=91%, list=36%, signal=59%","fbxw10/g4631/fbxl22/arih1/ube2wb/rnf121/marchf8/fbxo25/ube2s/g3880/LOC119031595/med18/g2455/med31/skp1/fbxo9/cdc23/ube2b/rnf14/itcha/cdc34a"
"GO:0004842","ubiquitin-protein transferase activity",17,-0.64804469273743,-2.52387206022948,2.02175500474208e-06,0.000591363338887057,0.000478836711649439,648,"tags=100%, list=36%, signal=65%","fbxl22/arih1/ube2wb/rnf121/marchf8/fbxo25/ube2s/LOC119031595/g2455/skp1/fbxo9/cdc23/ube2b/rnf14/itcha/cdc34a"
"GO:0019787","ubiquitin-like protein transferase activity",18,-0.621513325531087,-2.45270988766808,1.790410166747e-05,0.00386257631443175,0.00312759215743462,648,"tags=94%, list=36%, signal=61%","fbxw10/fbxl22/arih1/ube2wb/rnf121/marchf8/fbxo25/ube2s/LOC119031595/g2455/skp1/fbxo9/cdc23/ube2b/rnf14/itcha/cdc34a"
"GO:0005654","nucleoplasm",80,-0.373946982514603,-2.33545107648376,1.98080836637526e-05,0.00386257631443175,0.00312759215743462,555,"tags=54%, list=31%, signal=39%","arih1/cenpn/rdm1/g7993/tal1/ube2wb/uchl1/g20696/cops5/cdkn2d/fdps/ube2s/g3880/med18/fam222ba/casp7/foxo4/adat2/dnajb6b/med31/skp1/cops4/sec14l1/sorbs2a/pou2f2b/clk2a/rnmt/fosab/cdc23/faap24/syap1/hmbox1b/cdk2ap1/ube2b/angel2/scoca/g12786/maptb/mlh1/cuedc2/itcha/smad6b/cdc34a"
"GO:0005634","nucleus",164,-0.296101440636602,-2.12599235883973,3.97460162832939e-05,0.00556586652591347,0.00450677451490969,581,"tags=48%, list=32%, signal=36%","g16373/fbxl22/g1101/arih1/spag8/cenpn/rdm1/g4582/meig1/g19962/g7993/creb5b/tal1/ube2wb/mnx2b/uchl1/g20696/cops5/cdkn2d/g4866/nrm/fdps/fbxo25/casp2/ube2s/g3880/g17317/zic4/med18/shisa10.1/cab39l1/fam222ba/clu/casp7/pierce1/g3813/g2455/foxo4/adat2/tegt/dnajb6b/med31/skp1/cops4/sec14l1/mxd4/ssna1/sorbs2a/ogdhb/mtus1a/gstt2/pou2f2b/clk2a/g4418/rnmt/evi5b/fosab/cdc23/faap24/syap1/hmbox1b/g7234/cdk2ap1/ube2b/angel2/scoca/g12786/maptb/rnf14/tsr2/mlh1/spegb/rab11al/csnk1g1/cuedc2/itcha/smad6b/cdc34a/flt1"
"GO:0031974","membrane-enclosed lumen",129,-0.309226274114657,-2.12566000817671,4.28143578916421e-05,0.00556586652591347,0.00450677451490969,299,"tags=34%, list=17%, signal=31%","med18/shisa10.1/coa4/isca1/fam222ba/clu/tor2a/casp7/g3813/foxo4/adat2/dnajb6b/med31/vegfba/skp1/cops4/gm2a/sec14l1/sorbs2a/ogdhb/mtus1a/gtpbp2b/pou2f2b/clk2a/g4418/rnmt/fosab/cdc23/faap24/syap1/hmbox1b/cdk2ap1/ppt2b/ube2b/angel2/scoca/g12786/maptb/mlh1/cuedc2/itcha/g9619/smad6b/cdc34a"
"GO:0043233","organelle lumen",129,-0.309226274114657,-2.12566000817671,4.28143578916421e-05,0.00556586652591347,0.00450677451490969,299,"tags=34%, list=17%, signal=31%","med18/shisa10.1/coa4/isca1/fam222ba/clu/tor2a/casp7/g3813/foxo4/adat2/dnajb6b/med31/vegfba/skp1/cops4/gm2a/sec14l1/sorbs2a/ogdhb/mtus1a/gtpbp2b/pou2f2b/clk2a/g4418/rnmt/fosab/cdc23/faap24/syap1/hmbox1b/cdk2ap1/ppt2b/ube2b/angel2/scoca/g12786/maptb/mlh1/cuedc2/itcha/g9619/smad6b/cdc34a"
"GO:0000209","protein polyubiquitination",14,-0.646960401561629,-2.4076207324536,5.12583586937601e-05,0.00599722796716993,0.00485605503414569,648,"tags=100%, list=36%, signal=65%","fbxl22/arih1/ube2wb/marchf8/ube2s/g3880/LOC119031595/fbxo9/cdc23/ube2b/rnf14/itcha/cdc34a"
