"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene"
229.133427273777	-2.17266524065649	0.187086444400439	-11.613162287729	3.53303089163783e-31	5.7097312239759e-27	"gene-sytl3"
8044.1068825185	-0.704731927010529	0.0703676701478288	-10.0149958856109	1.30967359312487e-23	1.05828174692455e-19	"gene-tubb4b_ChrAur1"
493.790040209478	-0.961492618392051	0.0986349676355077	-9.74798939403638	1.88157799435592e-22	1.01360606555953e-18	"gene-g7488"
40.3395897793343	3.43104335401828	0.360096952058895	9.52810995594632	1.60172718532655e-21	6.47137826051558e-18	"gene-pck1"
6041.02281641201	-0.869133481675976	0.0931882311170034	-9.32664426889622	1.09275885847184e-20	3.53201518235268e-17	"gene-g14907"
691.825127931304	-1.03798433960333	0.112159709817576	-9.25452055191274	2.15194001302702e-20	4.96821465007566e-17	"gene-nptx1l_ChrAur1"
503.696218100191	-1.80318929384858	0.19482291748811	-9.25552967329231	2.13170834273719e-20	4.96821465007566e-17	"gene-tuba8l2_ChrAur1"
19847.4516901673	1.90370112394657	0.210465554669088	9.04519091943444	1.4940385833699e-19	3.01814469323012e-16	"gene-fshb"
253.839026798325	-2.12830029694588	0.236299749564164	-9.00678185597473	2.12191590675535e-19	3.81025366323035e-16	"gene-nr1d4b"
9926.64750051557	-0.487069461178973	0.0544562072757104	-8.94424135549788	3.74513323052819e-19	6.05250981385661e-16	"gene-eif4a1a"
9596.37394087575	-0.477226438956233	0.0535799155443886	-8.9068158116239	5.25192060036321e-19	7.71602625658817e-16	"gene-slc25a5_ChrAur1"
1083.40656369108	1.45261584130176	0.16445524934739	8.83289434096019	1.02001364166323e-18	1.37370337190995e-15	"gene-calr3a_ChrAur2"
1800.19178562246	-0.726994205587143	0.0826732296479524	-8.79358661422692	1.44859837989816e-18	1.80083064750263e-15	"gene-nme2b.1_ChrAur1"
62.6515829800549	2.08889263672434	0.244519473373995	8.54284776545937	1.30953868774787e-17	1.51167533804952e-14	"gene-mki67"
35.9635509960176	2.26827776754093	0.266064660942395	8.52528764814818	1.52430540289917e-17	1.64228664108357e-14	"gene-cenpf"
197.201735419756	-1.59534502165966	0.18831166159286	-8.47183338602195	2.41560488592465e-17	2.43991191008926e-14	"gene-noctb"
229.927007816468	1.23905890496842	0.147406175543862	8.40574623415102	4.25149540267914e-17	4.04167160015869e-14	"gene-klf11b"
966.534618075415	-1.33702988298303	0.159533212873926	-8.38088733309502	5.25301655633457e-17	4.71633336482906e-14	"gene-zgc:165508"
338.210080583959	-0.797960528188439	0.096836330695136	-8.24030116032185	1.71777720772346e-16	1.46110512915888e-13	"gene-osbpl3b_ChrAur2"
1332.32328792443	-1.59527612778229	0.194434411658787	-8.20470056803445	2.31166299758456e-16	1.8679392851982e-13	"gene-g142"
2130.52299500069	-0.359507241260706	0.0447308448768711	-8.03712163833051	9.19733577740779e-16	7.07800683327082e-13	"gene-eif3eb_ChrAur2"
475.138486007553	-1.09501890970615	0.136658331269492	-8.01282219337772	1.12105660198542e-15	8.23517988394836e-13	"gene-plk3"
18.7394665216465	2.62048809464624	0.327537967443427	8.00056285108031	1.23851754801161e-15	8.70247047539809e-13	"gene-kif20a"
106.548571063897	-1.83874288345315	0.231782673395855	-7.93304717955692	2.1383314934588e-15	1.43989896940782e-12	"gene-spag1a"
95.5825946362344	1.40024131364722	0.176739888044672	7.92261061800211	2.32575023607463e-15	1.47355067388834e-12	"gene-g4827"
199.180717922063	-0.706691091815904	0.0892260517056325	-7.92023269333224	2.37066502822206e-15	1.47355067388834e-12	"gene-tk2"
468.413836871792	1.0111308005831	0.12795229175445	7.90240476914267	2.73573334136914e-15	1.63748838999506e-12	"gene-lonrf1_ChrAur1"
9770.40812746625	-0.530259011918845	0.0673351036525154	-7.87492679383492	3.40942426390635e-15	1.96784662603537e-12	"gene-rplp0"
72619.8902601694	1.75880113737658	0.225805107199201	7.78902284005914	6.75294002262668e-15	3.7632504726093e-12	"gene-lhb"
271.203924892169	2.00403348725325	0.261031984025287	7.67734840899463	1.62415263102684e-14	8.7493102233416e-12	"gene-si:ch211-186j3.6"
2625.83351987014	-0.441460375384236	0.0577091815190516	-7.64974244589652	2.01382250024907e-14	1.04985114279114e-11	"gene-rpl36a"
2339.81920766981	-0.436377596542345	0.0575706516119891	-7.57986203601472	3.45922610248647e-14	1.74701728257137e-11	"gene-tcp1"
91.5431690597585	1.61949130165621	0.214938414945179	7.53467593063469	4.89549074044323e-14	2.39745532897888e-11	"gene-LOC119010267"
391.168075565879	-1.03337718361386	0.138061889306697	-7.48488369095308	7.16105263207854e-14	3.40381681138298e-11	"gene-slc6a17_ChrAur1"
1794.08204548893	-0.344352815123633	0.0460624543697882	-7.47578086827892	7.67467521461688e-14	3.54372646124067e-11	"gene-cct6a"
921.159886027202	-0.597986347930579	0.0801863482070925	-7.45745829933788	8.82074667178093e-14	3.95978019340699e-11	"gene-LOC119022736"
173.747359111953	1.08651625619632	0.146501396450436	7.41642252238807	1.20326216593688e-13	5.25565401721783e-11	"gene-herpud1"
467.394940101682	-1.40631716800515	0.190780519776662	-7.37138765347463	1.68861034522388e-13	7.18148204977976e-11	"gene-LOC119011576"
397.03574347986	0.95406968975011	0.13075896779456	7.29639967217453	2.95570058129568e-13	1.22479684857229e-10	"gene-lonrf1_ChrAur2"
1356.7291358438	-0.373972734288048	0.051359420478137	-7.28148275051591	3.30170874559499e-13	1.33397287593902e-10	"gene-ran"
2983.77541692351	-0.531385634932631	0.0735372259836808	-7.22607669550324	4.9714705141331e-13	1.9596081702172e-10	"gene-cct4"
162.9270150578	-0.980532141645199	0.13575518844701	-7.22279680697388	5.09290853945957e-13	1.95967845014777e-10	"gene-rhoq"
6644.39332438621	-0.411686921428885	0.0571700270073094	-7.20109720039576	5.97299470188434e-13	2.24487365993379e-10	"gene-rpl10"
56.9255245777028	1.37284612461358	0.191609923103836	7.16479659495309	7.79021338561622e-13	2.86130996647599e-10	"gene-mcm4"
4469.05590232725	-0.428326408578945	0.0598746460186507	-7.15371926283327	8.44577061641022e-13	3.03315775404012e-10	"gene-rpl23"
1720.39728104085	-0.406177331575119	0.0569857872842871	-7.12769535934998	1.02063356403139e-12	3.58575196267635e-10	"gene-eif3g"
3997.68424294414	-0.63380547232943	0.0892231113182204	-7.10360200362122	1.21546561909057e-12	4.17939146172822e-10	"gene-eef1b2"
1886.91769731877	-0.458781907435313	0.064982302606359	-7.06010542923449	1.66376322886772e-12	5.48736276361862e-10	"gene-eif3s6ip"
739.404014492211	-0.592149903446192	0.083858768687385	-7.06127591323995	1.64980633573271e-12	5.48736276361862e-10	"gene-hspa8_ChrAur2"
57.7228334651003	2.18443528225288	0.309532791417965	7.05720150762063	1.69889179428079e-12	5.49115805747436e-10	"gene-top2a"
490.570607150662	-0.627514662629589	0.0891249723657922	-7.04083991245579	1.91084449236187e-12	6.05512898844316e-10	"gene-kcnj19a"
625.336528019089	-0.395971555568843	0.0563550647946406	-7.02637033622044	2.11975381740396e-12	6.58795027751257e-10	"gene-ndufs7"
2046.05197625507	-0.473277178892479	0.06741940999778	-7.01989499623422	2.22035047963453e-12	6.77039322667426e-10	"gene-cct3"
325.990708120505	0.77066244174398	0.109913525817315	7.01153416754988	2.35718909030207e-12	7.05454312747625e-10	"gene-sdhb_ChrAur1"
518.708608475469	-0.434233469240809	0.0620252866761437	-7.00091031433838	2.54304703157905e-12	7.47239692315436e-10	"gene-phb2a"
4440.47192668981	-0.404042421775979	0.0584308022837899	-6.9148874563386	4.68234952587582e-12	1.35127590513713e-09	"gene-rpl14"
