"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene"
56.8694713691828	-3.25842868585583	0.368344644669368	-8.84614106112674	9.05977248840595e-19	1.17333113497346e-14	"gene-pfkfb3"
83.8928174455065	-2.03937331465934	0.294531075653607	-6.92413630763299	4.38643404876684e-12	2.84043536827897e-08	"gene-stab1"
42.0960021490339	-1.95754645731663	0.295201227084349	-6.63122737209115	3.32906959787153e-11	1.28022866601734e-07	"gene-f8"
366.054833862074	-2.38259737312815	0.360683262879037	-6.60578856393235	3.95406892446094e-11	1.28022866601734e-07	"gene-ldhba"
23.7884795841028	-2.31134571949713	0.355333489339979	-6.50472243353809	7.78369647812498e-11	2.01613306176393e-07	"gene-wu:fb13g09"
65.7302769396216	-1.16778591437651	0.186574794529632	-6.25907651309803	3.87263847394992e-10	8.3590901460209e-07	"gene-LOC119017678"
38.7908245230803	-1.97311992999575	0.32087815139055	-6.14912520981901	7.79114571215703e-10	1.44147325883065e-06	"gene-sgk1"
77.4124661036537	-1.83384345971634	0.305365199630355	-6.00541077351385	1.90848097709149e-09	3.08959214178899e-06	"gene-si:dkey-49n23.1"
56.1354256959017	-1.94883293671454	0.329779782708558	-5.90949791011542	3.43152031598869e-09	4.93795773470772e-06	"gene-actc1c_ChrAur1"
351.087801343661	-0.65783536884148	0.114631829782323	-5.73867982471062	9.54174136189351e-09	1.12340993070803e-05	"gene-afdna"
36.6554665398361	-1.92811516081896	0.335665772566942	-5.74415182720017	9.23828702182593e-09	1.12340993070803e-05	"gene-sulf2a"
15.6161891712765	-1.81735488757059	0.325374602488879	-5.58542330492038	2.33131656513273e-08	2.5160734029195e-05	"gene-g2636"
23.1586988700989	-1.50190401349702	0.271402465400683	-5.53386282353663	3.1325400050307e-08	3.12073273885789e-05	"gene-b3gnt2b_ChrAur1"
17.3583548825336	-2.12772673591257	0.386039347485003	-5.51168358814829	3.5541743851126e-08	3.2878651758281e-05	"gene-prodha"
312.245676089517	-1.04441437171729	0.193543696963106	-5.3962716849228	6.80398954745877e-08	5.8745645752759e-05	"gene-f5"
427.378843882993	-1.72855039089952	0.321019981466899	-5.38455700794985	7.26232846224488e-08	5.87840099465834e-05	"gene-atp1a1a.4"
35.9718488862617	-2.03931851220443	0.387283103412891	-5.26570484029165	1.39652505212407e-07	9.51915576318889e-05	"gene-g10206"
135.033908213278	-0.951894905123259	0.180668310803155	-5.26874304016926	1.37361087607624e-07	9.51915576318889e-05	"gene-map3k5"
66.6038311009136	-2.02533208222673	0.384087073847582	-5.27310659517392	1.34133602176151e-07	9.51915576318889e-05	"gene-slc34a2b"
303.778568271733	-0.616399283982944	0.117856421147368	-5.23008655771241	1.69430690840091e-07	0.000109714843853501	"gene-cftr"
23.2466876749478	-1.38537707537739	0.26715381419955	-5.18569079587455	2.15215625816259e-07	0.000132726550949827	"gene-nt5c3a"
77.3774930310318	-0.868764221942106	0.171856839768188	-5.05516232646867	4.30024851892607e-07	0.000253147811675507	"gene-niban2b"
28.2392826935135	-1.58395850754	0.315300805344724	-5.02364244140837	5.07005899260789e-07	0.000285488408753325	"gene-mrvi1"
59.2777081034595	-1.58819836727187	0.316873254413847	-5.0120934637091	5.38410396346951e-07	0.000290539710128723	"gene-adam23a"
221.065458703787	-0.815926451099798	0.164911301756329	-4.94766848851513	7.51076832226088e-07	0.000389087842166402	"gene-ly75"
34.8677456088212	-1.92320685537153	0.396015228831265	-4.8563962074069	1.19541395181571e-06	0.00059545408038328	"gene-si:ch211-136a13.1"
274.421935167598	-1.68611672832365	0.352408606511227	-4.78455036900448	1.71370520391458e-06	0.000790177212063793	"gene-mylka"
106.28727664803	-0.478848849052034	0.100006127238893	-4.78819510636753	1.68287996964477e-06	0.000790177212063793	"gene-rab11bb_ChrAur4"
15.2413251048796	-1.44547542424446	0.302519370947296	-4.77812518159799	1.76937218360358e-06	0.000790177212063793	"gene-sh3bp4a"
18.4451958658516	-1.41267796966532	0.297269448163535	-4.75218014630342	2.01234953880997e-06	0.000868731295904263	"gene-map4k1"
21.9415997011951	-1.05389192766613	0.223914488208741	-4.70667144451884	2.51794232806274e-06	0.00105193132550776	"gene-igsf9b"
