"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene"
1475.71685030709	1.71138033545863	0.210482290477674	8.13075689918986	4.26618147640021e-16	1.88138603109249e-13	"gene-nfil3-5"
2296.04133640857	0.727052980945037	0.0857694253736655	8.47683166556775	2.31409392066747e-17	3.26009551543633e-13	"gene-gpcpd1"
189.718595991256	2.69532504959106	0.354169095736316	7.61027735632181	2.73508342468665e-14	3.47812330645422e-12	"gene-g9826"
237.564541848952	-1.15386219717974	0.150832826732146	-7.64994081314151	2.01071839232322e-14	3.47812330645422e-12	"gene-ppp1r17"
871827.401329814	-1.73039313237319	0.227929037129383	-7.59180644189243	3.15476036866596e-14	3.47812330645422e-12	"gene-smtla"
199.515913432704	-3.06228331137359	0.408004767356524	-7.5055086518087	6.11905291394319e-14	5.3970046700979e-12	"gene-g11053"
239.500841508292	1.31618613315039	0.184403027374931	7.13755165458485	9.50079241238623e-13	5.57159619091017e-11	"gene-g19610"
590.569921358178	2.0157512582305	0.281314840627291	7.16546362693011	7.75237387755926e-13	5.57159619091017e-11	"gene-inka1b_ChrAur1"
275.363275087842	1.56645640913525	0.219728969399801	7.12903907670478	1.01072039744402e-12	5.57159619091017e-11	"gene-nfil3-2"
4641.4065338381	-6.50848305344742	1.02194386989443	-6.36872850376782	1.90601650812791e-10	9.33948088982677e-09	"gene-cart4"
1258.81274225893	-2.97214620567804	0.482587216990154	-6.15877524526035	7.33096810208979e-10	3.2329569330216e-08	"gene-g11052"
85.1591394499403	1.56537492945062	0.282727603349658	5.53668941732115	3.08242448352662e-08	1.06072872172552e-06	"gene-clcn1a"
94.7890022091139	1.59266395758441	0.28778676407081	5.53418070746483	3.12686471256955e-08	1.06072872172552e-06	"gene-sdhaf1"
134.219855251836	-1.50116423808592	0.269974491745364	-5.56039286667793	2.69168042408079e-08	1.06072872172552e-06	"gene-wnt4b"
65.9420606702223	21.8747629850968	4.10697392180371	5.32624832823135	1.0026203589836e-07	3.15825413079834e-06	"gene-g3896-2"
580.045240535479	0.873443803247714	0.148513448908637	5.88124381775717	4.07194816341367e-09	4.78046714384764e-06	"gene-slc38a2"
1248.07528250787	1.09981268037082	0.212784679751235	5.1686647819599	2.35772354594389e-07	6.93170722507504e-06	"gene-LOC119010028"
441.427574108731	-1.27656564356202	0.249137386665949	-5.12394249873735	2.99212266138474e-07	8.24703808544169e-06	"gene-eno3"
185.257761769353	1.59428876349656	0.31591683154279	5.0465458130572	4.49869059147001e-07	1.10217919491015e-05	"gene-cbln18_ChrAur2"
1380.04310420016	2.78092989107833	0.550649010170325	5.05027674564992	4.4117044767695e-07	1.10217919491015e-05	"gene-myoc_ChrAur2"
127.747562011228	1.52445380277807	0.308356624297345	4.94380104935918	7.66138910235177e-07	1.77824873375639e-05	"gene-tuba1c_ChrAur2"
115.399285327779	1.64677284417024	0.337798395701046	4.87501677073577	1.0879921165583e-06	2.39902261701105e-05	"gene-cbln20_ChrAur2"
297.27993688504	-0.998599241551651	0.179295749783014	-5.56956449196462	2.55376852238214e-08	2.70859955817501e-05	"gene-g2410"
16173.4575252846	-1.09308411543308	0.22983821854111	-4.75588491057488	1.97579013095012e-06	3.96056112613184e-05	"gene-scg2a"
631.979562875731	-1.21081208948046	0.254125931235686	-4.76461447123046	1.89215075092213e-06	3.96056112613184e-05	"gene-vwf"
271.412372976065	1.4911236814722	0.316715735876122	4.70808208296738	2.50058412204202e-06	4.57437598123221e-05	"gene-adrb1"
4414.98746849644	-2.21829514478401	0.470515277944012	-4.71460810895915	2.42176397054234e-06	4.57437598123221e-05	"gene-dnajc3a"
86.9992479895467	-1.19843092782252	0.254949348187324	-4.70066284280896	2.59318366283005e-06	4.57437598123221e-05	"gene-rapgef3"
92.4220381162447	1.4952188176142	0.322841103938255	4.63143880805268	3.63133326788509e-06	6.15929988898971e-05	"gene-olfm3b"
137.054232353321	6.45011788970137	1.45281818427946	4.43972821891705	9.00725534331896e-06	0.000147118503940876	"gene-pmchl"
573.593824591649	-1.10033212873918	0.248877027070583	-4.42118801277357	9.81597159814971e-06	0.000154601552670858	"gene-fkbp11"
429.213128772113	-0.598349564379437	0.115283404025848	-5.19024892989175	2.1001312558604e-07	0.000164370272958674	"gene-ptprb"
223.530787450071	0.840347447883337	0.163493718027391	5.13993722830715	2.74830266187145e-07	0.000193590439502225	"gene-chn2"
7715.81889621412	0.389680883657807	0.0766542916216504	5.08361469937249	3.70318778142363e-07	0.000234985776074901	"gene-insm1b"
3810.73170515031	0.432088862226033	0.0851087490945987	5.07690298380211	3.83636630445962e-07	0.000234985776074901	"gene-itm2ba"
13222.9668115953	-0.481020874477086	0.0949057878175479	-5.06840399873006	4.0116522761373e-07	0.00023548398860926	"gene-gpx3"
12.12593073236	-2.71472063875823	0.643795988618797	-4.21674053077343	2.47858889845227e-05	0.000376916449730155	"gene-LOC119009794"
1610.42061293099	-0.573088808730827	0.116468603825433	-4.92054330444101	8.63043014590969e-07	0.000434233928198485	"gene-per3"
840.464710210739	1.23780975395189	0.306122455776659	4.04351177312836	5.26565108544066e-05	0.000774050709559777	"gene-cebpd"
49.6935705260425	-1.00786873201895	0.250947759184478	-4.01624917988622	5.91317338667253e-05	0.000822587804647754	"gene-g14537"
86.3334324835247	1.48452866293582	0.36983429815483	4.01403728735381	5.96889109948483e-05	0.000822587804647754	"gene-LOC119032288"
75.942268946828	-7.27576088782399	1.83402767041529	-3.96709439295237	7.27541832000032e-05	0.000972260448218225	"gene-g15645"
1803.53846353508	0.630588597240903	0.136272952848982	4.62739365411507	3.70296265478066e-06	0.00144909271890417	"gene-tubb4bl_ChrAur2"
11.4355953686672	-3.99400139775774	1.03573694209799	-3.85619285691161	0.000115166640601917	0.00149377907368957	"gene-g11052-2"
98.2224392053629	-1.4036424491294	0.366396898622591	-3.8309343075942	0.000127657588274237	0.00160848561225538	"gene-si:dkey-22o22.2"
272.166640084584	-1.10825321210599	0.289928313797778	-3.82250770057245	0.000132101351869854	0.00161824156040571	"gene-LOC119024141"
44.0695375238642	-2.35174758329686	0.620539338572273	-3.78984447417585	0.000150741635623123	0.00167590414297322	"gene-nefla"
360.192261810293	-1.16423123313488	0.306501701584641	-3.79844949347981	0.000145604091027386	0.00167590414297322	"gene-nnt2"
8796.98557699912	-1.46625728663396	0.387103706981399	-3.78776348608931	0.000152009446074668	0.00167590414297322	"gene-nucb2b"
33.0559280792943	1.40933768844386	0.372055882131003	3.78797314094774	0.00015188126378128	0.00167590414297322	"gene-socs3b_ChrAur1"
23.2626048846316	2.03732766545551	0.538936619031667	3.78027321490247	0.000156656356741097	0.00168501105665423	"gene-snx10a"
175.3798490406	-0.530635558774175	0.115919230336333	-4.57763183239369	4.70269419516266e-06	0.00179058258976896	"gene-prkar2b"
783.338606376398	-0.702801878414127	0.153911198880605	-4.56628161904787	4.96451712276973e-06	0.00181268477516245	"gene-ak1"
1701.40182893349	0.481465763773871	0.105491356692731	4.56403044636404	5.01807965866948e-06	0.00181268477516245	"gene-g3894"
48.0579163080918	1.21355818815743	0.324450706796028	3.74034687777813	0.000183766469857717	0.00192954793350603	"gene-ccdc141"
86.2511106955142	-1.05704487812912	0.284279657515319	-3.71832753482251	0.00020054613873618	0.00205676388796873	"gene-cgref1"
186.588080378856	0.736180739611969	0.162447101413541	4.53181825471836	5.84781524441742e-06	0.00205960052908382	"gene-bmal2_ChrAur1"
22.3812833903408	2.38892227029403	0.644066058408422	3.70912616665035	0.000207975780761032	0.00208448452990035	"gene-flnca"
10.4468398059009	-3.86169320406715	1.04490595624309	-3.69573278915135	0.000219253479981835	0.00214868410382198	"gene-pgam2"
55.7396617961175	1.42340826462966	0.388190249511034	3.66678005545629	0.000245623887952752	0.00235478553450355	"gene-fndc7rs1"
564.952690844045	1.06728268895322	0.294992401961924	3.6180006056257	0.000296887701975614	0.00278569099087757	"gene-tent5c_ChrAur1"
16.8198771962757	-1.69628578916342	0.473439974575	-3.58289515093471	0.000339807026522116	0.00305826323869904	"gene-g13111"
76.0691126477849	1.1725304103615	0.326778949988923	3.58814547387842	0.000333038461005446	0.00305826323869904	"gene-g13919"
16.453323280547	1.92806683951316	0.539453052839159	3.57411424287188	0.000351415481932429	0.00309948455064402	"gene-LOC119004820"
14.4625574227547	6.97736097160863	1.95681985068842	3.56566342535516	0.000362936913469637	0.00312280700048293	"gene-pmch"
50.5368405469902	-1.36108880550434	0.382127548114506	-3.56187040746007	0.000368222140646513	0.00312280700048293	"gene-slc29a1a"
37.2518730904227	-1.3209458037452	0.371581338226159	-3.55493042263932	0.000378079123866954	0.00314590365330805	"gene-g13241"
40.466986168801	1.19007157188882	0.335786856037184	3.54412792071001	0.000393914072253343	0.0032169649234023	"gene-g19900"
34.2372393337074	1.36063955546402	0.384523924271739	3.53850428953407	0.000402400743360739	0.00322652232403793	"gene-fstl3"
36.3641800456135	1.6762518534662	0.47863649412289	3.50213966976748	0.000461537604069706	0.00360119228396883	"gene-fam163aa"
9.62544194696814	2.93880618839408	0.839686680901412	3.49988424877627	0.000465460227179645	0.00360119228396883	"gene-g3443"
29.5502997160648	-1.84921714603925	0.530482157029156	-3.48591771002321	0.000490451850721516	0.00372912527876187	"gene-slc20a1a"
1840.21187747184	-1.00442879441084	0.288901586261911	-3.47671609355667	0.000507595000102527	0.00379405754313923	"gene-ldha"
15.5120776349299	2.15767664530601	0.621643264605154	3.47092419102536	0.000518670406741677	0.00381222748955133	"gene-drd5a"
17.4031336487536	1.94895029903634	0.570408459961173	3.41676261107523	0.000633705114620423	0.00458137632045257	"gene-LOC119014929"
7.2993850313083	-2.14091726179708	0.627529132686341	-3.41166194568879	0.000645681343241678	0.00459266890918677	"gene-g17070"
61.8916991447567	1.25758057023563	0.369278981469992	3.40550270483733	0.000660423593051399	0.00462296515135979	"gene-st8sia5"
1193.85681205739	-0.493231769930257	0.11363493349082	-4.34049420172451	1.42162620162798e-05	0.00465764416942674	"gene-prkar1b"
459.012212880734	-0.761165118710789	0.175664286022712	-4.33306698785875	1.47046342923038e-05	0.00470815654340855	"gene-rbks"
19.932976607378	1.35438733072376	0.39968324298578	3.38865177485548	0.000702371460092398	0.00483977834219918	"gene-g20804"
556.372486331306	-0.322683789324222	0.0747877280448519	-4.31466228163397	1.5984707642648e-05	0.00500427913932499	"gene-sec63"
681.906045553853	-0.451990658629637	0.105513230791664	-4.28373442115609	1.8378226892311e-05	0.00539400959289327	"gene-asph"
2487.44516727458	-0.818776435488758	0.190721095737816	-4.29305647768682	1.76230155232141e-05	0.00539400959289327	"gene-prdx4"
223.280428777495	0.610126192773592	0.142403215076098	4.28449731593175	1.83152819714034e-05	0.00539400959289327	"gene-ttbk1a"
81.2938655322224	1.04459070538166	0.311873538159627	3.34940473483519	0.000809853999615966	0.00549454790508679	"gene-steap4_ChrAur1"
21.0883646994352	3.94127711675179	1.18257164924832	3.33280196532447	0.000859761154164235	0.00574476771191557	"gene-oprk1_ChrAur2"
2165.08714510841	0.93162067300095	0.218614586330763	4.26147536007232	2.03081747852615e-05	0.00583880747703601	"gene-xpnpep2"
280.181284074028	-0.647249728005346	0.152451875590443	-4.24560029516567	2.18008963542219e-05	0.00602217701643683	"gene-LOC119010358"
62.4538034570883	0.929806972287397	0.218989054633608	4.24590614285752	2.17711757356397e-05	0.00602217701643683	"gene-sfi1"
34.1538756712914	1.87823826494471	0.56920687599651	3.29974626827281	0.000967722791610008	0.00634490043649118	"gene-avp"
30.3471035339501	-1.07384034007221	0.325733956419257	-3.29667914231839	0.000978351994742404	0.00634490043649118	"gene-zbtb16a"
16.6200685535127	-1.37440708543945	0.418860437608831	-3.28130079146551	0.00103329486341527	0.00660410195313241	"gene-sema3c"
538.443418384872	-0.549962456150693	0.130695620420107	-4.20796392704588	2.57681988541305e-05	0.00694495610207713	"gene-LOC119007229"
246.345517649968	-0.730146461600294	0.173644541039716	-4.2048339511767	2.61273902193419e-05	0.00694495610207713	"gene-pfkfb1_ChrAur1"
48.6453104389423	1.16490504930452	0.357709735416706	3.25656512520548	0.00112769057794312	0.00704627360063061	"gene-carmil3_ChrAur1"
30.1853802203017	1.17135513369938	0.359877459414636	3.25487218789603	0.00113443407175686	0.00704627360063061	"gene-rnf207b"
39.1588690930742	1.31268926847108	0.404888645860248	3.24209948066601	0.00118652596824428	0.00726747155549619	"gene-LOC119022638"
5.18290063935949	-5.50210299563212	1.70365391980772	-3.22958960834787	0.00123968025952439	0.00738782424932775	"gene-g16085-2"
31.1975333279725	-1.34479528275694	0.416143701573035	-3.23156466786252	0.00123114462523802	0.00738782424932775	"gene-hhatlb"
862.196482986622	0.478963110480682	0.11497018012844	4.16597686413644	3.10022144252622e-05	0.00781970040837557	"gene-LOC119009716"
644.549030892791	0.552272369086962	0.132513494675729	4.16766888865481	3.07730498379248e-05	0.00781970040837557	"gene-LOC119020785"
1192.53464340626	-0.446267238106001	0.1071372175976	-4.16538013692075	3.10834201355077e-05	0.00781970040837557	"gene-vat1"
1042.87484629431	0.399669929697307	0.0961164427332508	4.15818478432977	3.20786494037651e-05	0.00792849145263584	"gene-lancl1"
380.832578151218	-0.537748368756807	0.129796880326096	-4.14299917999409	3.42793171481361e-05	0.00832632793074036	"gene-mapk4"
81.177299651435	1.17692355589025	0.369781151920592	3.18275701662312	0.00145879979961775	0.00857392561892221	"gene-epx"
50.3544212647015	-1.04154936830087	0.327629258271134	-3.17904870217337	0.00147759262366913	0.00857392561892221	"gene-pdgfbb"
109.46850850675	1.01713612124462	0.321003154554183	3.16861721392503	0.00153165974103318	0.00877223306228092	"gene-prr12b"
10.7313004080233	2.1504042351785	0.681239379876552	3.15660588436355	0.00159616923905797	0.00897984700942273	"gene-doc2b"
31.8763473274406	1.27686328670064	0.404796151635695	3.15433652602948	0.00160863472504398	0.00897984700942273	"gene-pcdh1gc5"
20.5023985051931	-1.49687088625497	0.476953691902142	-3.13839878308791	0.00169873592411342	0.00936428178167523	"gene-klf17"
170.078081369256	1.00274348564643	0.319985011894612	3.13372016929558	0.00172605374674887	0.00939740373229938	"gene-slc41a3"
33.9853902815335	1.22173012232987	0.390635647018496	3.12754386767991	0.0017627351222028	0.00948007547428579	"gene-olfml3b_ChrAur1"
24.089966831084	-1.49671414860388	0.479875397775275	-3.11896412181729	0.00181488059224855	0.00964291977327241	"gene-g6385"
297.866539290637	0.91454663992193	0.222847368931022	4.10391490960349	4.062169214885e-05	0.00969963388123726	"gene-ptpn18"
479.264081272377	-0.827629838211745	0.202042945330376	-4.09630653947568	4.19793988924128e-05	0.00976689003733835	"gene-btd_ChrAur1"
1685.54935675901	-0.703667904568552	0.171852689904718	-4.09459930454795	4.22899128533248e-05	0.00976689003733835	"gene-tpi1b"
7.83726538452054	-2.3753924649718	0.764141514327024	-3.10857664507837	0.00187990878691407	0.00986952113129889	"gene-g10617"
8.96356753050175	-2.03930898843864	0.657397806899091	-3.10209277706287	0.00192157724662011	0.00996959489128786	"gene-slc30a8"
29.8279330711851	1.46628771368663	0.47348740599351	3.09678292416237	0.00195633076011306	0.010031882153603	"gene-kcnj12b"
524.464374911811	-0.581289439239433	0.142340021050485	-4.08380886098972	4.43034764136841e-05	0.0100668931567094	"gene-col16a1"
236.981888736724	0.696390469561879	0.171433347853655	4.06216455713364	4.86197833111283e-05	0.010872309639479	"gene-ppp3cb"
22.7549443187126	1.64808718047987	0.538648383884882	3.05967163327105	0.00221579785232066	0.0112318029065909	"gene-psme4b"
59.9391631349775	-1.08026841457752	0.354325010068802	-3.04880655861056	0.00229752368559573	0.0115137266516786	"gene-mrc1a"
366.820356297633	0.791972410679392	0.196209346701844	4.03636434243298	5.42858911106022e-05	0.0117658405225564	"gene-pitpnc1a_ChrAur1"
228.705871921739	-0.587961840401727	0.145898765418635	-4.02993019656237	5.57934186399095e-05	0.011909358815137	"gene-LOC119024546"
34.4763355783788	-1.52602433718831	0.503059992972381	-3.03348379618033	0.00241747693593614	0.0119787340308746	"gene-g9617"
19.6107858584379	1.76779878140744	0.585928778791057	3.01708816053536	0.00255215575021374	0.0124046245939435	"gene-gfra1a"
20.4652372106363	1.68548795844965	0.558812630898234	3.01619517035683	0.00255968444002009	0.0124046245939435	"gene-si:dkey-92j12.5"
532.437338392616	-2.04139131139928	0.678461849596614	-3.00885202699755	0.00262236804027901	0.0125702641930765	"gene-cyld3"
1580.40535980854	-0.649499594725491	0.162145680867486	-4.00565461411395	6.18459634089228e-05	0.0126273323551435	"gene-pbxip1a"
