"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene"
25.8277426843821	3.19077496151073	0.42312775671722	7.54092566809118	4.66647063403634e-14	1.04435612789733e-10	"gene-sp5a"
225.827013441293	1.45585320103593	0.201330666770196	7.23115471870799	4.78904363040034e-13	2.67946991120899e-10	"gene-g11630"
76.3996441329136	-2.91770289966138	0.402425433188061	-7.25029448697365	4.15866439627953e-13	2.67946991120899e-10	"gene-galnt16"
38.0701453033795	2.96880813878085	0.405742465665064	7.31697662928771	2.53620000768512e-13	2.67946991120899e-10	"gene-LOC119006848"
953.126579369234	0.535034638066495	0.0773981514097794	6.91275732457471	4.75322698278919e-12	1.8679231396965e-08	"gene-sympk"
92.3405848454648	-1.10984650940503	0.174887473758623	-6.34606061573528	2.2089822733029e-10	9.88740465530376e-08	"gene-nubpl"
14.1998269207029	2.74350832397724	0.447208854138548	6.13473614976166	8.53006472396142e-10	3.18171414203761e-07	"gene-LOC119010306"
677.24299893596	-4.42643024559277	0.744772561027072	-5.9433315312913	2.79286769803096e-09	8.92919701170468e-07	"gene-ighd_ChrAur2"
42.3316132410305	1.55736270589589	0.266211110628014	5.85010408552048	4.91265489992902e-09	1.13811177735484e-06	"gene-chadlb_ChrAur2"
31.2932053681829	34.5238646055072	5.91160122925965	5.84001918712485	5.21948106594385e-09	1.13811177735484e-06	"gene-h2bc1_ChrAur2"
19.5733047721263	1.86620163389461	0.320187472828232	5.8284654843313	5.59393634982271e-09	1.13811177735484e-06	"gene-rhbdl1"
215.552177976854	1.61960316945299	0.277338307576965	5.83981053177635	5.22602213308157e-09	1.13811177735484e-06	"gene-vcam1b_ChrAur1"
554.23618646157	0.495297822822312	0.0796111865049586	6.22146013100135	4.92549328775963e-10	1.38258596587413e-06	"gene-nrde2"
443.753489865872	1.12087105445116	0.195857833755738	5.72288089252047	1.04732693325643e-08	1.95326473052324e-06	"gene-g14870"
153.008714436674	-3.93198477994384	0.700753406180499	-5.61108193733282	2.01065528088513e-08	3.46142039893918e-06	"gene-fgd"
439.478519158253	-1.13462702750756	0.203444862516322	-5.57707387384396	2.44598014643945e-08	3.91007397695106e-06	"gene-radx"
267.045548556929	0.682759497296741	0.114577713569006	5.95892059659176	2.5390942440294e-09	5.48770573986102e-06	"gene-aasdh"
257.840329703573	0.690387075940098	0.117038228846609	5.89881684594633	3.6611736036162e-09	6.53985455795043e-06	"gene-supv3l1"
23.3709117704094	-3.14364605843704	0.577391219997309	-5.44456851708222	5.193111220817e-08	7.74812194145896e-06	"gene-syt10"
253.488041668946	-1.21214776687654	0.223125901066149	-5.43257309476225	5.55471881136548e-08	7.76966293739747e-06	"gene-nebl"
17.7102056380483	3.29120989471937	0.613122723176055	5.36794636752407	7.96382259596521e-08	1.02203779588021e-05	"gene-cnga1b"
51.8454886369874	-2.23907770420044	0.417564763238246	-5.36222857224883	8.22014313040383e-08	1.02203779588021e-05	"gene-crfb1"
216.869840129295	-1.05148873450543	0.197495638413773	-5.32411117000192	1.01447852613066e-07	1.19494891656863e-05	"gene-aars2"
358.945577352194	-0.782862729853042	0.138500204019005	-5.65243015631671	1.58195087301706e-08	1.8284560414066e-05	"gene-dnajc7_ChrAur1"
618.680467364292	0.583945454894223	0.104966537344099	5.56315821850867	2.64935477738508e-08	2.60285860104197e-05	"gene-trmt1"
145.547505320739	-1.09192328321729	0.211401353623852	-5.16516694193051	2.40224420276049e-07	2.6644608311858e-05	"gene-acap1"
43.3316377379315	2.09509535269732	0.406208158695433	5.15768900217531	2.50016431880705e-07	2.6644608311858e-05	"gene-g1221"
44.7542936721306	-1.68764018869037	0.330816162035044	-5.10144419277674	3.37071417735535e-07	3.42893560405512e-05	"gene-pkp4_ChrAur1"
91.7763759074821	1.0792336840958	0.212184737962596	5.08629270162705	3.65130402581887e-07	3.55287756947071e-05	"gene-g6398"
89.2403892218342	-1.07551583521599	0.212068346195943	-5.07155289560403	3.9458255472217e-07	3.67948232278423e-05	"gene-flt1"
1196.72783059339	-2.09451536363776	0.41628639404413	-5.03142882785576	4.86837839913379e-07	4.35817234290457e-05	"gene-clu"
1797.7082545114	0.573213366887594	0.105117828602312	5.45305562823419	4.95115720970898e-08	4.54769458018835e-05	"gene-ddx46"
1605.49378396726	0.462380272606966	0.0850748418695973	5.43498245128334	5.48018256347955e-08	4.54769458018835e-05	"gene-mov10l1"
90.6323991756803	-0.995795335659458	0.183634693681905	-5.42269718043799	5.87063986321031e-08	4.61408810688877e-05	"gene-csnk1db_ChrAur1"
385.229753733294	0.466340690761973	0.0867993513597188	5.3726287519055	7.75969851474749e-08	5.76848544176089e-05	"gene-nol10"
371.859193350928	0.56817621811068	0.106801352209813	5.31993468579392	1.03804511371536e-07	6.79884947979773e-05	"gene-fastkd2"
159.202684306246	1.71547992238047	0.348199572302972	4.92671461666188	8.36237530154359e-07	7.19807535571329e-05	"gene-tuba1c_ChrAur1"
3377.7843297291	0.477406477023641	0.0902567017372472	5.28942968039597	1.22698342498915e-07	7.77709590890706e-05	"gene-caprin1b"
61.9077390268069	2.03058180526253	0.415528654318368	4.88674315034541	1.02517696306568e-06	8.34220679185816e-05	"gene-lzts3b"
149.988208506123	-1.82162109486816	0.373037367071429	-4.88321346777937	1.04370773088485e-06	8.34220679185816e-05	"gene-myl9b"
1097.49665744469	-2.37808214434487	0.488535184720208	-4.86778070182773	1.12858464667034e-06	8.34361218456399e-05	"gene-g10576"
146.576875129685	-1.0314640527346	0.212100962608041	-4.86308048795012	1.15572822931852e-06	8.34361218456399e-05	"gene-g21219"
